概念代码,概念名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高价,最低价,开盘价,昨收价,总市值,流通市值,主力净流入,主力净流入占比,总股本,更新时间
BK0864,氢能源,1306.83,-0.14,-1.84,77936557,83251777327.0,0.98,1311.74,1298.96,1310.07,1308.67,4767505152000,4085320688000,-2110490624.0,-2.54,1766998272.0,1754552381
BK1000,宁组合,573.93,-0.14,-0.81,5884691,37269976002.0,1.31,578.01,570.48,574.4,574.74,4340227072000,3498313824000,-1000562688.0,-2.68,1177982464.0,1754552381
BK0600,参股新三板,2807.99,-0.14,-4.06,38641192,46925477684.0,0.67,2814.1,2795.37,2808.4,2812.05,1537817856000,1432993904000,-383218176.0,-0.82,699913216.0,1754552381
BK1150,新型工业化,1401.19,-0.14,-2.03,34253997,62505438414.0,1.04,1407.35,1392.69,1404.09,1403.22,1985713936000,1766872336000,-2117982720.0,-3.39,2056830464.0,1754552381
BK0999,茅指数,735.05,-0.15,-1.07,16704163,78524150127.0,0.92,739.49,732.72,737.25,736.12,12935523328000,10943386880000,-1024506624.0,-1.3,1502257664.0,1754552381
BK1163,可控核聚变,1693.58,-0.15,-2.49,27011728,31378591489.0,0.92,1697.76,1682.12,1696.81,1696.07,1082916784000,976269264000,-670146112.0,-2.14,619354624.0,1754552381
BK0920,车联网(车路云),1563.26,-0.15,-2.31,60232151,115656735235.0,0.91,1569.86,1555.62,1567.52,1565.57,5893206528000,4840078848000,-3223057920.0,-2.79,3599197952.0,1754552381
BK0933,退税商店,1284.26,-0.15,-1.94,1917844,1812531495.0,0.83,1292.73,1282.1,1285.77,1286.2,183953966000,180190023000,-22012261.0,-1.21,17460160.0,1754552381
BK0574,锂电池,3426.42,-0.15,-5.21,103651392,174756677446.0,1.17,3441.66,3401.68,3435.25,3431.63,8271044608000,6973891840000,-3634531584.0,-2.08,2866387456.0,1754552381
BK0873,垃圾分类,1536.04,-0.16,-2.48,17531664,17792794342.0,0.75,1541.57,1529.97,1540.75,1538.52,841303680000,742166640000,-748761120.0,-4.21,588855808.0,1754552381
BK1141,混合现实,1437.08,-0.18,-2.52,17413500,29561749031.0,2.01,1461.15,1432.23,1454.35,1439.6,968318608000,908189104000,357333248.0,1.21,199881472.0,1754552381
BK0656,智能电视,1129.08,-0.18,-2.04,5814567,6955338391.0,0.89,1136.39,1126.34,1134.55,1131.12,262796391000,238154893000,156178128.0,2.25,63607328.0,1754552381
BK1166,低空经济,1605.02,-0.18,-2.92,69582641,113765581249.0,0.81,1610.13,1597.09,1609.46,1607.94,3812464224000,3236320864000,-3622165760.0,-3.18,3770234880.0,1754552381
BK1007,植物照明,1037.54,-0.18,-1.91,2606403,2766075714.0,0.9,1042.02,1032.71,1039.39,1039.45,164523130000,147129821000,-88327977.0,-3.19,124586656.0,1754552381
BK1165,娃哈哈概念,1320.53,-0.18,-2.44,3822256,3280539149.0,0.7,1324.63,1315.39,1323.03,1322.97,108439730000,97120328000,-120629846.0,-3.68,161289152.0,1754552381
BK0512,化工原料,23561.61,-0.19,-43.96,12205910,17100507644.0,0.91,23681.45,23466.94,23642.56,23605.57,1173119440000,1129436160000,-720879616.0,-4.22,464375552.0,1754552381
BK0861,数字孪生,1734.33,-0.19,-3.27,25676528,38300195151.0,1.03,1739.89,1722.01,1733.2,1737.6,1060358288000,987406672000,-1825307360.0,-4.77,1340353280.0,1754552381
BK0908,HIT电池,2370.13,-0.19,-4.49,8869427,12648134763.0,1.1,2376.69,2350.67,2373.65,2374.62,608558720000,551806880000,-806341376.0,-6.38,589957680.0,1754552381
BK0900,新能源车,2185.17,-0.19,-4.23,161863199,306976450173.0,1.16,2196.01,2170.68,2194.17,2189.4,12582562816000,10559506432000,-10456502528.0,-3.41,9242865664.0,1754552381
BK0697,IPO受益,3277.38,-0.19,-6.4,19106288,27543306859.0,0.77,3285.37,3260.23,3283.54,3283.78,2371429072000,1860115968000,-1521533776.0,-5.52,1078230016.0,1754552381
BK0709,赛马概念,790.72,-0.2,-1.57,722179,332789105.0,1.58,798.42,785.89,797.08,792.29,12293389000,11841654000,-34594444.0,-10.4,20453356.0,1754552381
BK0592,铁路基建,2803.76,-0.2,-5.71,36827133,41094286912.0,1.04,2820.59,2791.51,2818.86,2809.47,3019232928000,2603471056000,-2312220976.0,-5.63,1666772224.0,1754552381
BK1087,超超临界发电,1332.97,-0.21,-2.86,17810126,11744658878.0,0.92,1337.22,1324.98,1336.16,1335.83,939550384000,786922112000,-740966688.0,-6.31,630058320.0,1754552381
BK0595,风能,2289.35,-0.22,-4.97,85171705,95844116852.0,0.8,2296.59,2278.13,2295.32,2294.32,6997721088000,4930620416000,-4707214336.0,-4.91,3896925184.0,1754552381
BK0705,上证380,2569.54,-0.22,-5.73,86984464,151060275909.0,0.8,2577.65,2557.04,2575.26,2575.27,8725962240000,8024829696000,-3366772224.0,-2.23,2007546368.0,1754552381
BK0937,蚂蚁概念,856.19,-0.22,-1.92,24194447,37223587170.0,0.86,859.44,852.08,857.54,858.11,5719505664000,4689516288000,-1899195136.0,-5.1,1256896768.0,1754552381
BK0581,智能电网,1861.12,-0.22,-4.18,41186131,55773811362.0,0.76,1865.69,1851.47,1865.15,1865.3,1960443008000,1778308352000,-2108561152.0,-3.78,2289034752.0,1754552381
BK0535,QFII重仓,20007.81,-0.23,-45.4,43207823,70085712276.0,0.85,20082.68,19912.39,20051.82,20053.21,3350007216000,2571940080000,-2676990208.0,-3.82,2496531200.0,1754552381
BK0743,深证100R,1161.43,-0.23,-2.64,45857657,137945843259.0,1.27,1170.28,1155.52,1166.5,1164.07,13519782400000,11433861120000,-4349462528.0,-3.15,3851342592.0,1754552381
BK0701,中证500,2151.08,-0.23,-4.95,170446400,274900586387.0,0.91,2158.87,2139.31,2156.32,2156.03,14912506368000,13054568448000,-8696068608.0,-3.16,6166151168.0,1754552381
BK1055,虚拟数字人,1348.03,-0.24,-3.18,39894679,49894274571.0,1.07,1354.87,1340.47,1350.74,1351.21,3529526944000,1184204288000,-1581063680.0,-3.17,1218600192.0,1754552381
BK0623,海洋经济,2936.59,-0.24,-7.09,35200501,46009287748.0,0.86,2947.83,2922.39,2946.18,2943.68,1434510112000,1168197536000,-2924329216.0,-6.36,2610061056.0,1754552381
BK0972,快手概念,1581.23,-0.24,-3.83,15952789,15353387652.0,0.92,1589.37,1574.8,1583.18,1585.06,280010144000,254584916000,-528432928.0,-3.44,438256064.0,1754552381
BK0961,有机硅,1443.06,-0.24,-3.51,5393105,6951338224.0,0.9,1450.82,1437.8,1445.39,1446.57,329002592000,292663408000,-399036864.0,-5.74,326786928.0,1754552381
BK0520,社保重仓,11834.93,-0.24,-28.86,2490042,4449894695.0,1.09,11896.95,11767.47,11878.3,11863.79,280073648000,238345282000,-125789472.0,-2.83,78794496.0,1754552381
BK1071,跨境支付,1860.63,-0.25,-4.6,33378961,42013344940.0,0.83,1866.4,1850.85,1861.62,1865.23,13756893696000,9075569920000,-1604054016.0,-3.82,1594613248.0,1754552381
BK1153,多模态AI,1321.53,-0.25,-3.28,23830115,43544335526.0,1.44,1329.92,1310.86,1322.62,1324.81,940830240000,801347872000,-1985330176.0,-4.56,1514894848.0,1754552381
BK0985,换电概念,1550.52,-0.25,-3.92,11513211,18596348752.0,1.28,1558.59,1538.73,1557.88,1554.44,906360528000,865382032000,-801704256.0,-4.31,396346624.0,1754552381
BK1170,AI制药（医疗）,1422.96,-0.26,-3.66,15980547,25140964163.0,2.59,1451.08,1414.2,1423.92,1426.62,567101184000,485990192000,-1348581968.0,-5.36,1110001920.0,1754552381
BK0932,尾气治理,1781.8,-0.26,-4.65,9981089,15933327246.0,2.02,1799.5,1763.45,1798.0,1786.45,273984320000,250556163000,-752349552.0,-4.72,579243264.0,1754552381
BK0991,工程机械概念,1694.48,-0.27,-4.54,15781432,24481950175.0,0.92,1701.1,1685.47,1699.86,1699.02,1085723888000,893083008000,-885416960.0,-3.62,783282176.0,1754552381
BK0905,传感器,1918.36,-0.27,-5.14,23452205,49798544098.0,1.03,1926.86,1907.0,1923.9,1923.5,1782740672000,1374937808000,-1203078912.0,-2.42,1065973248.0,1754552381
BK1076,建筑节能,1045.25,-0.27,-2.82,6278337,5899421164.0,0.85,1049.72,1040.77,1048.82,1048.07,237477200000,207046863000,-208716192.0,-3.54,206320288.0,1754552381
BK0949,氦气概念,1659.53,-0.28,-4.61,2101416,2890525314.0,1.16,1665.22,1645.92,1661.03,1664.14,103607335000,93111764000,-93484351.0,-3.23,167442800.0,1754552381
BK1182,智谱AI,1307.93,-0.28,-3.69,13802660,24958918605.0,1.4,1319.51,1301.19,1311.14,1311.62,455476544000,404806240000,-640560416.0,-2.57,358495744.0,1754552381
BK1022,职业教育,1396.37,-0.29,-4.0,20711883,21280200277.0,0.85,1399.55,1387.7,1396.36,1400.37,669131776000,625068864000,-667199680.0,-3.14,420921856.0,1754552381
BK0675,病毒防治,2949.7,-0.29,-8.46,31151704,41901875357.0,1.62,2989.54,2941.49,2949.96,2958.16,1629076592000,1431506832000,-1379399168.0,-3.29,1433753088.0,1754552381
BK0925,北交所概念,1805.04,-0.29,-5.25,5171893,6183694409.0,0.94,1811.63,1794.67,1810.46,1810.29,326087408000,299738416000,-211872512.0,-3.43,132308080.0,1754552381
BK0996,毛发医疗,1003.35,-0.3,-2.97,4471656,4194612135.0,1.38,1013.22,999.37,1005.3,1006.32,123252103000,105463586000,-197421184.0,-4.71,187797584.0,1754552381
BK0492,煤化工,10005.29,-0.3,-29.63,22026960,15671934786.0,1.01,10034.89,9933.53,10024.73,10034.92,2381040480000,2131121488000,-818706752.0,-5.22,448155648.0,1754552381
BK0988,钠离子电池,1459.71,-0.3,-4.39,14912851,27736752537.0,1.2,1474.55,1457.01,1468.37,1464.1,2027533344000,1882155584000,-877841008.0,-3.16,798365952.0,1754552381
BK0644,特斯拉,5805.12,-0.31,-17.95,60828168,126838201758.0,1.31,5839.32,5763.1,5830.99,5823.07,5007336704000,4577778944000,-4173454848.0,-3.29,3363687680.0,1754552381
BK1075,电子身份证,1377.46,-0.32,-4.41,12920850,23493867721.0,1.15,1383.1,1367.25,1376.99,1381.87,400002512000,356369792000,-1417982720.0,-6.04,1276357120.0,1754552381
BK1144,高压快充,1257.94,-0.32,-4.07,13220424,21512156645.0,1.42,1269.29,1251.4,1262.8,1262.01,516530960000,471796496000,-1133523376.0,-5.27,894406656.0,1754552381
BK0710,量子科技,2620.69,-0.33,-8.61,17887906,31820597202.0,0.98,2632.14,2606.36,2629.65,2629.3,1295173392000,1222216976000,-1378806800.0,-4.33,1074912000.0,1754552381
BK0847,影视概念,998.67,-0.34,-3.37,24735278,19791400833.0,0.59,1002.35,996.43,998.56,1002.04,638795568000,574781168000,-453152624.0,-2.29,636222720.0,1754552381
BK0682,燃料电池,3741.12,-0.34,-12.64,41902214,57212922468.0,1.07,3760.25,3720.12,3757.69,3753.76,2590132656000,2247394768000,-2335607296.0,-4.08,1679304192.0,1754552381
BK1011,环氧丙烷,629.71,-0.34,-2.15,3125390,4603332138.0,1.23,634.53,626.73,633.68,631.86,476148448000,460938320000,-224524912.0,-4.88,48172112.0,1754552381
BK0989,储能,1957.11,-0.35,-6.78,94203165,136297262777.0,1.01,1966.29,1946.44,1964.84,1963.89,8293715200000,6949150720000,-3887658496.0,-2.85,3064527104.0,1754552381
BK1097,TOPCon电池,729.11,-0.35,-2.53,10517318,13326840391.0,1.34,733.43,723.63,731.89,731.64,561884448000,490851872000,-220813200.0,-1.66,192001872.0,1754552381
BK1192,雅下水电概念,1230.38,-0.35,-4.36,58637675,41495862929.0,1.04,1233.6,1220.77,1232.74,1234.74,1642288192000,1350470096000,-662421248.0,-1.6,957887488.0,1754552381
BK1155,小米汽车,1526.41,-0.36,-5.53,22342163,51681556237.0,1.32,1536.15,1515.97,1535.44,1531.94,3707348960000,2827208848000,-1709344256.0,-3.31,1643231744.0,1754552381
BK0684,京津冀,1756.61,-0.36,-6.37,18997352,14084154645.0,0.92,1763.07,1746.78,1762.91,1762.98,628228544000,597481056000,-663884032.0,-4.71,476546432.0,1754552381
BK1111,AIGC概念,2153.59,-0.36,-7.82,55630768,78964425729.0,1.29,2171.72,2143.9,2162.25,2161.41,2115363616000,1826613200000,-2878556928.0,-3.65,2162126080.0,1754552381
BK0885,VPN,1249.67,-0.36,-4.57,4683556,8377595246.0,1.31,1261.98,1245.55,1255.52,1254.24,331821840000,290755120000,-424932464.0,-5.07,319328336.0,1754552381
BK0909,降解塑料,1834.84,-0.37,-6.75,12621630,13990396744.0,0.93,1842.4,1825.19,1842.32,1841.59,722618208000,658357232000,-677366960.0,-4.84,548446704.0,1754552381
BK1056,幽门螺杆菌概念,1047.82,-0.38,-3.96,13685477,17005015063.0,2.11,1064.81,1042.59,1050.86,1051.78,526147136000,455498144000,-784374416.0,-4.61,892369664.0,1754552381
BK1174,合成生物,1362.18,-0.38,-5.23,22020664,37679163864.0,1.51,1377.78,1357.11,1365.66,1367.41,1514014672000,1248533920000,-1301545168.0,-3.45,1438803456.0,1754552381
BK1059,百元股,660.51,-0.39,-2.6,7930513,126752865411.0,1.23,665.64,657.49,662.58,663.11,12961761280000,8866485248000,-1919907328.0,-1.51,1252870144.0,1754552381
BK1010,磷化工,757.39,-0.41,-3.1,8803435,8988588421.0,1.07,760.88,752.76,760.75,760.49,796223936000,689817984000,-351354848.0,-3.91,202693712.0,1754552381
BK1006,碳基材料,904.6,-0.44,-3.96,3900631,4631380001.0,1.31,911.38,899.51,909.01,908.56,187974073000,175285670000,-307174096.0,-6.63,288686576.0,1754552381
BK0805,钛白粉,1094.72,-0.44,-4.83,2098987,1446378257.0,1.32,1101.0,1086.47,1101.0,1099.55,156668551000,145775532000,-56315961.0,-3.89,49751376.0,1754552381
BK0703,超级电容,4187.64,-0.44,-18.59,9412069,12652457113.0,1.21,4212.41,4161.68,4207.79,4206.23,520870128000,487128800000,-623316176.0,-4.93,684884480.0,1754552381
BK0638,创业成份,1879.56,-0.44,-8.39,31117025,123313208659.0,1.46,1896.37,1868.9,1887.99,1887.95,6631151616000,5387195136000,-5435645184.0,-4.41,3590563328.0,1754552381
BK1003,抽水蓄能,1472.12,-0.46,-6.73,13097034,11642751482.0,1.03,1480.62,1465.34,1479.18,1478.85,959717104000,841220480000,-232448176.0,-2.0,233248352.0,1754552381
BK0566,滨海新区,10705.27,-0.46,-49.4,6945662,3642606002.0,0.98,10765.9,10660.16,10742.68,10754.67,216148767000,199573598000,-233970496.0,-6.42,151574752.0,1754552381
BK0938,代糖概念,1086.12,-0.46,-5.02,1141361,1892511217.0,0.71,1091.5,1083.7,1091.1,1091.14,152508117000,140981628000,-91821504.0,-4.85,107818048.0,1754552381
BK1193,海南自贸,964.42,-0.47,-4.51,24259048,22001935079.0,0.9,967.25,958.5,966.9,968.93,716130704000,644571408000,-1690721088.0,-7.68,1409463808.0,1754552381
BK0625,通用航空,6281.75,-0.47,-29.4,19060717,23848899482.0,1.12,6317.5,6247.12,6314.79,6311.15,1090348192000,942494048000,-814970032.0,-3.42,792106240.0,1754552381
BK0548,生物疫苗,30519.65,-0.48,-145.96,15036490,20393698158.0,1.4,30814.81,30386.35,30618.66,30665.61,1151010608000,1003306096000,-1452323856.0,-7.12,1273920768.0,1754552381
BK0958,虚拟电厂,2025.85,-0.48,-9.73,13210666,16118167963.0,1.06,2039.15,2017.5,2038.22,2035.58,670670752000,610538688000,-1035197008.0,-6.42,666349312.0,1754552381
BK1108,科创板做市股,1067.11,-0.49,-5.25,4328705,17594323279.0,1.46,1075.22,1059.59,1072.41,1072.36,1821706976000,1186709504000,53161552.0,0.3,-272635120.0,1754552381
BK1121,第四代半导体,1478.75,-0.49,-7.29,699661,1205766853.0,1.39,1490.87,1470.28,1487.94,1486.04,116533565000,105245858000,-12874933.0,-1.07,50373808.0,1754552381
BK1157,飞行汽车(eVTOL),1930.88,-0.49,-9.52,18876823,34282780078.0,1.18,1945.75,1922.82,1943.53,1940.4,894745904000,780281440000,-2110308480.0,-6.16,2132594944.0,1754552381
BK0868,GDR,1004.02,-0.5,-5.01,4553116,8894744770.0,1.25,1011.26,998.67,1007.47,1009.03,1576489536000,1407170880000,-92813088.0,-1.04,76908944.0,1754552381
BK0814,大飞机,1608.48,-0.5,-8.12,31345404,50787657877.0,1.06,1616.27,1599.07,1616.19,1616.6,2083135856000,1745137808000,-1979924224.0,-3.9,1791789824.0,1754552381
BK1089,汽车热管理,1927.84,-0.52,-10.11,19266877,38410566890.0,1.18,1940.96,1918.02,1939.43,1937.95,897229024000,761722928000,-1622801152.0,-4.22,1455543552.0,1754552381
BK0984,华为汽车,2214.6,-0.52,-11.64,24339636,47117509814.0,1.23,2231.53,2204.08,2229.56,2226.24,2002659328000,1813089184000,-2701105408.0,-5.73,1860867584.0,1754552381
BK1058,地下管网,1129.57,-0.53,-5.98,8173563,9408816034.0,1.12,1138.25,1125.57,1136.19,1135.55,330794832000,313960560000,-313315808.0,-3.33,200187776.0,1754552381
BK0979,低碳冶金,1006.57,-0.53,-5.38,4708768,1832135347.0,1.84,1013.44,994.81,1012.51,1011.95,321272640000,307248704000,-115703253.0,-6.32,42034880.0,1754552381
BK0968,固态电池,1949.07,-0.54,-10.59,51981210,98160412320.0,1.55,1967.04,1936.62,1961.61,1959.66,5653169920000,4497254144000,-1946830592.0,-1.98,1519881728.0,1754552381
BK1079,户外露营,1456.83,-0.54,-7.94,9562825,6002630240.0,0.77,1463.97,1452.75,1461.32,1464.77,148807586000,127672215000,78523280.0,1.31,131494064.0,1754552381
BK0617,石墨烯,2257.58,-0.54,-12.32,15897832,21023424917.0,1.19,2271.8,2244.68,2269.54,2269.9,825121568000,757525216000,-1022057888.0,-4.86,898157056.0,1754552381
BK1013,华为欧拉,1665.59,-0.54,-9.12,4377943,12615975244.0,1.63,1679.2,1651.9,1665.3,1674.71,315794032000,269078688000,-1053154880.0,-8.35,825251024.0,1754552381
BK0998,机器视觉,1904.88,-0.55,-10.49,15652354,34352375622.0,1.4,1923.47,1896.68,1918.66,1915.37,707944512000,563463168000,-1742066720.0,-5.07,1356357376.0,1754552381
BK0622,地热能,3925.14,-0.55,-21.81,1737966,1810415392.0,1.7,3974.69,3907.58,3952.72,3946.95,70247276000,66816770000,-61650959.0,-3.41,28306688.0,1754552381
BK1014,发电机概念,1784.29,-0.55,-9.92,3629215,6148970152.0,1.33,1795.72,1771.81,1795.72,1794.21,171202263000,144393769000,-401858464.0,-6.54,390181024.0,1754552381
BK1012,PVDF概念,948.6,-0.56,-5.31,3330708,5762270990.0,2.02,960.96,941.65,951.81,953.91,303563520000,291926560000,-224919296.0,-3.9,156244976.0,1754552381
BK0839,知识产权,2054.55,-0.59,-12.23,9947757,13888144566.0,1.0,2068.19,2047.49,2063.2,2066.78,372755856000,335121456000,-520910192.0,-3.75,339024944.0,1754552381
BK1190,虚拟机器人,1282.35,-0.6,-7.71,5605766,17098149453.0,2.06,1294.64,1268.03,1287.3,1290.06,648340064000,498996496000,-333149648.0,-1.95,279990192.0,1754552381
BK1129,数字水印,1155.48,-0.6,-6.99,6526786,7983106521.0,1.32,1164.78,1149.39,1162.07,1162.47,124106943000,110193125000,-718740352.0,-9.0,536945904.0,1754552381
BK1068,净水概念,1238.21,-0.6,-7.52,3137667,5322469784.0,1.2,1251.09,1236.09,1251.09,1245.73,1140971760000,997387904000,-94692096.0,-1.78,8516256.0,1754552381
BK1094,钙钛矿电池,834.76,-0.6,-5.07,9364004,10444813367.0,1.34,842.25,830.96,839.43,839.83,583336080000,556025920000,-713128560.0,-6.83,505082000.0,1754552381
BK1119,PLC概念,1355.87,-0.61,-8.35,1322008,3991525104.0,1.27,1364.99,1347.71,1364.9,1364.22,334356320000,286361312000,-212866544.0,-5.33,108564480.0,1754552381
BK1131,同步磁阻电机,1737.86,-0.62,-10.77,1813955,4051007732.0,1.17,1748.71,1728.19,1748.35,1748.63,76687708000,73130436000,-218109200.0,-5.38,159095792.0,1754552381
BK0699,全息技术,3019.68,-0.62,-18.84,5537363,9026005524.0,1.61,3034.01,2984.99,3031.24,3038.52,187721859000,175544609000,-385193312.0,-4.27,240289440.0,1754552381
BK0877,PCB,2229.73,-0.62,-13.94,27365405,62757732623.0,2.48,2262.37,2206.76,2243.46,2243.67,1764926816000,1504305408000,-2759138304.0,-4.4,2217233920.0,1754552381
BK0536,基金重仓,10941.49,-0.62,-68.61,14737471,105674692565.0,1.5,11037.69,10872.95,10999.65,11010.1,6899899648000,6113586432000,-3673022208.0,-3.48,2893427712.0,1754552381
BK1100,减速器,1884.93,-0.64,-12.21,22915498,41910175563.0,1.52,1900.98,1872.05,1899.99,1897.14,790443232000,660534144000,-1887833024.0,-4.5,1653714688.0,1754552381
BK1189,腾讯云,969.62,-0.66,-6.46,7164325,19131694265.0,1.93,984.56,965.75,975.42,976.08,628573792000,479955936000,-1264690432.0,-6.61,960560128.0,1754552381
BK1093,汽车一体化压铸,1291.14,-0.68,-8.82,4647737,8934506043.0,1.48,1303.55,1284.25,1302.1,1299.96,346139424000,314274096000,-560559440.0,-6.27,498228944.0,1754552381
BK0890,MLCC,2194.48,-0.68,-15.07,1771198,4002423141.0,1.85,2219.1,2178.16,2213.1,2209.55,217077604000,194826614000,-152037327.0,-3.8,134345328.0,1754552381
BK1078,肝炎概念,1475.59,-0.71,-10.58,15205211,23211609204.0,2.15,1505.15,1473.24,1483.04,1486.17,639925056000,563922560000,-938416768.0,-4.04,837866240.0,1754552381
BK1004,工业母机,1791.42,-0.72,-12.91,24465203,40598925591.0,1.28,1804.12,1781.09,1803.68,1804.33,1394571648000,1193073840000,-1736456032.0,-4.28,1638830336.0,1754552381
BK1164,AIPC,1742.6,-0.73,-12.74,14703006,34389863285.0,2.15,1771.38,1733.67,1755.85,1755.34,1070277008000,910112672000,-754949856.0,-2.2,870885120.0,1754552381
BK0986,CAR-T细胞疗法,1239.13,-0.77,-9.6,6471577,13955331235.0,2.85,1269.74,1234.17,1244.45,1248.73,562597504000,458633664000,-1209313680.0,-8.67,954209136.0,1754552381
BK0906,流感,1783.57,-0.78,-13.96,28037118,38391587314.0,1.81,1808.67,1776.13,1794.26,1797.53,1595740288000,1448968160000,-1629815168.0,-4.25,1734660096.0,1754552381
BK1074,托育服务,773.99,-0.81,-6.31,2396883,2296147253.0,0.75,778.97,773.11,776.26,780.3,49152459000,46006146000,-61516348.0,-2.68,28459936.0,1754552381
BK1148,BC电池,936.22,-0.83,-7.88,5263382,8675180314.0,1.93,947.66,929.47,942.93,944.1,482488096000,444152032000,-401100992.0,-4.62,210421696.0,1754552381
BK1099,轮毂电机,1164.93,-0.85,-10.02,799476,1435633915.0,1.34,1177.21,1161.45,1174.66,1174.95,67995227000,62823295000,-143815980.0,-10.02,129989760.0,1754552381
BK0715,航母概念,1013.95,-0.87,-8.87,26280549,37208465202.0,2.04,1027.85,1007.02,1027.32,1022.82,1213855104000,1182790560000,-3312120144.0,-8.9,2359122432.0,1754552381
BK0615,中药概念,2418.79,-0.87,-21.21,35664521,40077034913.0,1.75,2453.97,2411.2,2433.37,2440.0,2178373872000,2036376304000,-2217731728.0,-5.53,1985135104.0,1754552381
BK0936,长寿药,1127.7,-0.92,-10.51,5200919,4677274412.0,1.38,1140.19,1124.49,1134.95,1138.21,144969684000,132175723000,-277418544.0,-5.93,290229456.0,1754552381
BK0855,纳米银,1902.07,-0.93,-17.81,3934634,4836590833.0,1.86,1928.29,1892.65,1918.9,1919.88,83172418000,77289450000,-142367424.0,-2.94,133185248.0,1754552381
BK0950,草甘膦,1669.6,-0.94,-15.76,2351611,2151765050.0,1.04,1685.82,1668.31,1684.77,1685.36,174832893000,168261258000,-149405154.0,-6.94,106056464.0,1754552381
BK1113,复合集流体,1112.82,-0.95,-10.7,7636725,12080785934.0,1.8,1122.34,1102.17,1118.85,1123.52,286358752000,233682273000,-511460368.0,-4.23,435803552.0,1754552381
BK0724,海绵城市,1061.9,-0.96,-10.28,14204001,11317568500.0,1.03,1071.53,1060.52,1069.72,1072.18,301523424000,275766720000,-279026320.0,-2.47,313084976.0,1754552381
BK1143,空间计算,1413.66,-0.96,-13.73,4333083,6632913306.0,1.96,1433.27,1405.3,1431.82,1427.39,149807687000,126725844000,-314882080.0,-4.75,277853072.0,1754552381
BK0679,超导概念,4650.29,-1.03,-48.3,4922242,7098310273.0,1.6,4704.33,4629.3,4703.39,4698.59,262087295000,221427038000,-677066736.0,-9.54,515945424.0,1754552381
BK0895,维生素,2076.25,-1.04,-21.85,7997107,10196806053.0,1.73,2106.75,2070.45,2093.62,2098.1,499024192000,454931536000,-690584416.0,-6.77,728722672.0,1754552381
BK0698,免疫治疗,1687.11,-1.06,-18.12,9096699,13503946844.0,2.27,1720.66,1681.9,1699.75,1705.23,557666016000,498295152000,-815217776.0,-6.04,523568768.0,1754552381
BK1092,麒麟电池,1496.95,-1.06,-16.1,2121524,9387923024.0,2.39,1522.57,1486.41,1507.72,1513.05,1299694416000,1206067104000,-465315808.0,-4.96,370019984.0,1754552381
BK1082,噪声防治,1506.6,-1.09,-16.59,773629,905953197.0,1.76,1528.16,1501.42,1527.6,1523.19,40841630000,34178555000,-73300363.0,-8.09,77942592.0,1754552381
BK0862,超级真菌,1306.53,-1.31,-17.37,6367304,11804907827.0,2.47,1334.11,1301.38,1321.61,1323.9,666366560000,632022512000,-522273888.0,-4.42,363866304.0,1754552381
BK0894,阿兹海默,2072.53,-1.37,-28.76,3952519,5944106153.0,2.21,2113.63,2067.1,2094.86,2101.29,198470331000,171295064000,-261760944.0,-4.4,343165120.0,1754552381
BK0676,独家药品,2763.82,-1.47,-41.37,10544622,14025735880.0,1.96,2812.33,2757.22,2795.79,2805.19,807973584000,711777168000,-867613504.0,-6.19,903695136.0,1754552381
BK1063,重组蛋白,1161.82,-1.51,-17.77,2863881,6043590759.0,2.79,1188.34,1155.43,1173.0,1179.59,254298065000,204076618000,-559260480.0,-9.25,504153808.0,1754552381
BK0870,单抗概念,1958.08,-1.51,-30.04,9973106,22465999874.0,2.31,1998.19,1952.22,1980.21,1988.12,1849932528000,1350340112000,-1861082304.0,-8.28,1614176768.0,1754552381
BK1146,减肥药,1319.57,-1.66,-22.27,7358591,16428736836.0,2.92,1354.75,1315.6,1341.06,1341.84,607488352000,533983024000,-971522928.0,-5.91,983958896.0,1754552381
BK1106,创新药,1585.05,-1.68,-27.09,36101367,64004637188.0,2.78,1624.17,1579.37,1605.46,1612.14,2746367648000,2311474560000,-4866987008.0,-7.6,4116988672.0,1754552381
BK0944,肝素概念,1121.85,-2.04,-23.4,4734886,6898174336.0,2.57,1146.97,1117.51,1137.41,1145.25,250435214000,225313597000,-687756000.0,-9.97,682891088.0,1754552381
BK0899,CRO,1756.9,-2.05,-36.82,7120393,20507021984.0,3.76,1812.78,1745.39,1785.11,1793.72,679571776000,573654736000,-2477247360.0,-12.08,2143590912.0,1754552381
