股票代码,名称,上市日期,上市状态,终止/暂停上市日期
sz002685,华东重机,2012-06-12,正常交易,
sz002686,亿利达,2012-07-03,正常交易,
sz002687,乔治白,2012-07-13,正常交易,
sz002688,金河生物,2012-07-13,正常交易,
sz002689,远大智能,2012-07-17,正常交易,
sz002690,美亚光电,2012-07-31,正常交易,
sz002691,冀凯股份,2012-07-31,正常交易,
sz002692,远程股份,2012-08-08,正常交易,
sz002693,*ST双成,2012-08-08,正常交易,
sz002694,顾地科技,2012-08-16,正常交易,
sz002695,煌上煌,2012-09-05,正常交易,
sz002696,百洋股份,2012-09-05,正常交易,
sz002697,红旗连锁,2012-09-05,正常交易,
sz002698,博实股份,2012-09-11,正常交易,
sz002700,万憬能源,2012-09-21,正常交易,
sz002701,奥瑞金,2012-10-11,正常交易,
sz002702,海欣食品,2012-10-11,正常交易,
sz002703,浙江世宝,2012-11-02,正常交易,
sz002705,新宝股份,2014-01-21,正常交易,
sz002706,良信股份,2014-01-21,正常交易,
sz002707,众信旅游,2014-01-23,正常交易,
sz002708,光洋股份,2014-01-21,正常交易,
sz002709,天赐材料,2014-01-23,正常交易,
sz002712,思美传媒,2014-01-23,正常交易,
sz002713,*ST东易,2014-02-19,正常交易,
sz002714,牧原股份,2014-01-28,正常交易,
sz002715,登云股份,2014-02-19,正常交易,
sz002716,湖南白银,2014-01-28,正常交易,
sz002717,ST岭南,2014-02-19,正常交易,
sz002718,友邦吊顶,2014-01-28,正常交易,
sz002719,麦趣尔,2014-01-28,正常交易,
sz002721,金一文化,2014-01-27,正常交易,
sz002722,物产金轮,2014-01-28,正常交易,
sz002723,小崧股份,2014-01-29,正常交易,
sz002724,海洋王,2014-11-04,正常交易,
sz002725,跃岭股份,2014-01-29,正常交易,
sz002726,龙大美食,2014-06-26,正常交易,
sz002727,一心堂,2014-07-02,正常交易,
sz002728,特一药业,2014-07-31,正常交易,
sz002729,好利科技,2014-09-12,正常交易,
sz002730,电光科技,2014-10-09,正常交易,
sz002731,萃华珠宝,2014-11-04,正常交易,
sz002732,燕塘乳业,2014-12-05,正常交易,
sz002733,雄韬股份,2014-12-03,正常交易,
sz002734,利民股份,2015-01-27,正常交易,
sz002735,王子新材,2014-12-03,正常交易,
sz002736,国信证券,2014-12-29,正常交易,
sz002737,葵花药业,2014-12-30,正常交易,
sz002738,中矿资源,2014-12-30,正常交易,
sz002739,万达电影,2015-01-22,正常交易,
sz002741,光华科技,2015-02-16,正常交易,
sz002742,*ST三圣,2015-02-17,正常交易,
sz002743,富煌钢构,2015-02-17,正常交易,
sz002745,木林森,2015-02-17,正常交易,
sz002746,仙坛股份,2015-02-16,正常交易,
sz002747,埃斯顿,2015-03-20,正常交易,
sz002748,世龙实业,2015-03-19,正常交易,
sz002749,国光股份,2015-03-20,正常交易,
sz002752,昇兴股份,2015-04-22,正常交易,
sz002753,永东股份,2015-05-19,正常交易,
sz002755,奥赛康,2015-05-15,正常交易,
sz002756,永兴材料,2015-05-15,正常交易,
sz002757,南兴股份,2015-05-27,正常交易,
sz002758,浙农股份,2015-05-27,正常交易,
sz002759,天际股份,2015-05-28,正常交易,
sz002760,凤形股份,2015-06-11,正常交易,
sz002761,浙江建投,2015-06-10,正常交易,
sz002762,*ST金比,2015-06-10,正常交易,
sz002763,汇洁股份,2015-06-10,正常交易,
sz002765,蓝黛科技,2015-06-12,正常交易,
sz002766,索菱股份,2015-06-11,正常交易,
sz002767,先锋电子,2015-06-12,正常交易,
sz002768,国恩股份,2015-06-30,正常交易,
sz002769,普路通,2015-06-29,正常交易,
sz002771,真视通,2015-06-29,正常交易,
sz002772,众兴菌业,2015-06-26,正常交易,
sz002773,康弘药业,2015-06-26,正常交易,
sz002774,快意电梯,2017-03-24,正常交易,
sz002775,文科股份,2015-06-29,正常交易,
sz002777,久远银海,2015-12-31,正常交易,
sz002778,中晟高科,2016-01-06,正常交易,
sz002779,中坚科技,2015-12-09,正常交易,
sz002780,三夫户外,2015-12-09,正常交易,
sz002782,可立克,2015-12-22,正常交易,
sz002783,凯龙股份,2015-12-09,正常交易,
sz002785,万里石,2015-12-23,正常交易,
sz002786,银宝山新,2015-12-23,正常交易,
sz002787,华源控股,2015-12-31,正常交易,
sz002788,鹭燕医药,2016-02-18,正常交易,
sz002789,*ST建艺,2016-03-11,正常交易,
sz002790,瑞尔特,2016-03-08,正常交易,
sz002791,坚朗五金,2016-03-29,正常交易,
sz002792,通宇通讯,2016-03-28,正常交易,
sz002793,罗欣药业,2016-04-15,正常交易,
sz002795,永和智控,2016-04-28,正常交易,
sz002796,世嘉科技,2016-05-10,正常交易,
sz002797,第一创业,2016-05-11,正常交易,
sz002798,帝欧家居,2016-05-25,正常交易,
sz002799,环球印务,2016-06-08,正常交易,
sz002800,天顺股份,2016-05-30,正常交易,
sz002801,微光股份,2016-06-22,正常交易,
sz002802,洪汇新材,2016-06-29,正常交易,
sz002803,吉宏股份,2016-07-12,正常交易,
sz002805,丰元股份,2016-07-07,正常交易,
sz002806,华锋股份,2016-07-26,正常交易,
sz002807,江阴银行,2016-09-02,正常交易,
sz002808,*ST恒久,2016-08-12,正常交易,
sz002809,红墙股份,2016-08-23,正常交易,
sz002810,山东赫达,2016-08-26,正常交易,
sz002811,郑中设计,2016-09-08,正常交易,
sz002812,恩捷股份,2016-09-14,正常交易,
sz002813,路畅科技,2016-10-12,正常交易,
sz002815,崇达技术,2016-10-12,正常交易,
sz002816,*ST和科,2016-10-25,正常交易,
sz002817,黄山胶囊,2016-10-25,正常交易,
sz002818,富森美,2016-11-09,正常交易,
sz002819,东方中科,2016-11-11,正常交易,
sz002820,桂发祥,2016-11-18,正常交易,
sz002821,凯莱英,2016-11-18,正常交易,
sz002822,ST中装,2016-11-29,正常交易,
sz002823,凯中精密,2016-11-24,正常交易,
sz002824,和胜股份,2017-01-12,正常交易,
sz002825,纳尔股份,2016-11-29,正常交易,
sz002826,易明医药,2016-12-09,正常交易,
sz002827,高争民爆,2016-12-09,正常交易,
sz002828,贝肯能源,2016-12-08,正常交易,
sz002829,星网宇达,2016-12-13,正常交易,
sz002830,名雕股份,2016-12-13,正常交易,
sz002831,裕同科技,2016-12-16,正常交易,
sz002832,比音勒芬,2016-12-23,正常交易,
sz002833,弘亚数控,2016-12-28,正常交易,
sz002835,同为股份,2016-12-28,正常交易,
sz002836,新宏泽,2016-12-29,正常交易,
sz002837,英维克,2016-12-29,正常交易,
sz002838,道恩股份,2017-01-06,正常交易,
sz002839,张家港行,2017-01-24,正常交易,
sz002840,华统股份,2017-01-10,正常交易,
sz002841,视源股份,2017-01-19,正常交易,
sz002842,翔鹭钨业,2017-01-19,正常交易,
sz002843,泰嘉股份,2017-01-20,正常交易,
sz002845,同兴达,2017-01-25,正常交易,
sz002846,英联股份,2017-02-07,正常交易,
sz002847,盐津铺子,2017-02-08,正常交易,
sz002848,*ST高斯,2017-02-13,正常交易,
sz002849,威星智能,2017-02-17,正常交易,
sz002850,科达利,2017-03-02,正常交易,
sz002851,麦格米特,2017-03-06,正常交易,
sz002852,道道全,2017-03-10,正常交易,
sz002853,皮阿诺,2017-03-10,正常交易,
sz002855,捷荣技术,2017-03-21,正常交易,
sz002856,美芝股份,2017-03-20,正常交易,
sz002857,三晖电气,2017-03-23,正常交易,
sz002858,力盛体育,2017-03-24,正常交易,
sz002859,洁美科技,2017-04-07,正常交易,
sz002860,星帅尔,2017-04-12,正常交易,
sz002861,瀛通通讯,2017-04-13,正常交易,
sz002862,实丰文化,2017-04-11,正常交易,
sz002863,今飞凯达,2017-04-18,正常交易,
sz002864,盘龙药业,2017-11-16,正常交易,
sz002865,钧达股份,2017-04-25,正常交易,
sz002866,传艺科技,2017-04-26,正常交易,
sz002867,周大生,2017-04-27,正常交易,
sz002868,*ST绿康,2017-05-03,正常交易,
sz002869,金溢科技,2017-05-15,正常交易,
sz002870,香山股份,2017-05-15,正常交易,
sz002871,伟隆股份,2017-05-11,正常交易,
sz002872,ST天圣,2017-05-19,正常交易,
sz002873,新天药业,2017-05-19,正常交易,
sz002875,安奈儿,2017-06-01,正常交易,
sz002876,三利谱,2017-05-25,正常交易,
sz002877,智能自控,2017-06-05,正常交易,
sz002878,元隆雅图,2017-06-06,正常交易,
sz002879,长缆科技,2017-07-07,正常交易,
sz002880,卫光生物,2017-06-16,正常交易,
sz002881,美格智能,2017-06-22,正常交易,
sz002882,金龙羽,2017-07-17,正常交易,
sz002883,中设股份,2017-06-20,正常交易,
sz002884,凌霄泵业,2017-07-11,正常交易,
sz002885,京泉华,2017-06-27,正常交易,
sz002886,沃特股份,2017-06-27,正常交易,
sz002887,绿茵生态,2017-08-01,正常交易,
sz002888,惠威科技,2017-07-21,正常交易,
sz002889,东方嘉盛,2017-07-31,正常交易,
sz002890,弘宇股份,2017-08-02,正常交易,
sz002891,中宠股份,2017-08-21,正常交易,
sz002892,科力尔,2017-08-17,正常交易,
sz002893,京能热力,2017-09-15,正常交易,
sz002895,川恒股份,2017-08-25,正常交易,
sz002896,中大力德,2017-08-29,正常交易,
sz002897,意华股份,2017-09-07,正常交易,
sz002898,*ST赛隆,2017-09-12,正常交易,
sz002899,英派斯,2017-09-15,正常交易,
sz002900,哈三联,2017-09-22,正常交易,
sz002901,大博医疗,2017-09-22,正常交易,
sz002902,铭普光磁,2017-09-29,正常交易,
sz002903,宇环数控,2017-10-13,正常交易,
sz002905,金逸影视,2017-10-16,正常交易,
sz002906,华阳集团,2017-10-13,正常交易,
sz002907,华森制药,2017-10-20,正常交易,
sz002908,德生科技,2017-10-20,正常交易,
sz002909,集泰股份,2017-10-26,正常交易,
sz002910,庄园牧场,2017-10-31,正常交易,
sz002911,佛燃能源,2017-11-22,正常交易,
sz002912,中新赛克,2017-11-21,正常交易,
sz002913,奥士康,2017-12-01,正常交易,
sz002915,中欣氟材,2017-12-05,正常交易,
sz002916,深南电路,2017-12-13,正常交易,
sz002917,金奥博,2017-12-08,正常交易,
sz002918,蒙娜丽莎,2017-12-19,正常交易,
sz002919,名臣健康,2017-12-18,正常交易,
sz002920,德赛西威,2017-12-26,正常交易,
sz002921,联诚精密,2017-12-27,正常交易,
sz002922,伊戈尔,2017-12-29,正常交易,
sz002923,润都股份,2018-01-05,正常交易,
sz002925,盈趣科技,2018-01-15,正常交易,
sz002926,华西证券,2018-02-05,正常交易,
sz002927,泰永长征,2018-02-23,正常交易,
sz002928,华夏航空,2018-03-02,正常交易,
sz002929,润建股份,2018-03-01,正常交易,
sz002930,宏川智慧,2018-03-28,正常交易,
sz002931,锋龙股份,2018-04-03,正常交易,
sz002932,明德生物,2018-07-10,正常交易,
sz002933,新兴装备,2018-08-28,正常交易,
sz002935,天奥电子,2018-09-03,正常交易,
sz002936,郑州银行,2018-09-19,正常交易,
sz002937,兴瑞科技,2018-09-26,正常交易,
sz002938,鹏鼎控股,2018-09-18,正常交易,
sz002939,长城证券,2018-10-26,正常交易,
sz002940,昂利康,2018-10-23,正常交易,
sz002941,新疆交建,2018-11-28,正常交易,
sz002942,新农股份,2018-12-05,正常交易,
sz002943,宇晶股份,2018-11-29,正常交易,
sz002945,华林证券,2019-01-17,正常交易,
sz002946,新乳业,2019-01-25,正常交易,
sz002947,恒铭达,2019-02-01,正常交易,
sz002948,青岛银行,2019-01-16,正常交易,
sz002949,华阳国际,2019-02-26,正常交易,
sz002950,奥美医疗,2019-03-11,正常交易,
sz002951,金时科技,2019-03-15,正常交易,
sz002952,亚世光电,2019-03-28,正常交易,
sz002953,日丰股份,2019-05-09,正常交易,
sz002955,鸿合科技,2019-05-23,正常交易,
sz002956,西麦食品,2019-06-19,正常交易,
sz002957,科瑞技术,2019-07-26,正常交易,
sz002958,青农商行,2019-03-26,正常交易,
sz002959,小熊电器,2019-08-23,正常交易,
sz002960,青鸟消防,2019-08-09,正常交易,
sz002961,瑞达期货,2019-09-05,正常交易,
sz002962,五方光电,2019-09-17,正常交易,
sz002963,豪尔赛,2019-10-28,正常交易,
sz002965,祥鑫科技,2019-10-25,正常交易,
sz002966,苏州银行,2019-08-02,正常交易,
sz002967,广电计量,2019-11-08,正常交易,
sz002968,新大正,2019-12-03,正常交易,
sz002969,嘉美包装,2019-12-02,正常交易,
sz002970,锐明技术,2019-12-17,正常交易,
sz002971,和远气体,2020-01-13,正常交易,
sz002972,科安达,2019-12-27,正常交易,
sz002973,侨银股份,2020-01-06,正常交易,
sz002975,博杰股份,2020-02-05,正常交易,
sz002976,瑞玛精密,2020-03-06,正常交易,
sz002977,天箭科技,2020-03-17,正常交易,
sz002978,安宁股份,2020-04-17,正常交易,
sz002979,雷赛智能,2020-04-08,正常交易,
sz002980,华盛昌,2020-04-15,正常交易,
sz002981,朝阳科技,2020-04-17,正常交易,
sz002982,湘佳股份,2020-04-24,正常交易,
sz002983,芯瑞达,2020-04-28,正常交易,
sz002984,森麒麟,2020-09-11,正常交易,
sz002985,北摩高科,2020-04-29,正常交易,
sz002986,宇新股份,2020-06-02,正常交易,
sz002987,京北方,2020-05-07,正常交易,
sz002988,豪美新材,2020-05-18,正常交易,
sz002989,中天精装,2020-06-10,正常交易,
sz002990,盛视科技,2020-05-25,正常交易,
sz002991,甘源食品,2020-07-31,正常交易,
sz002992,宝明科技,2020-08-03,正常交易,
sz002993,奥海科技,2020-08-17,正常交易,
sz002995,天地在线,2020-08-05,正常交易,
sz002996,顺博合金,2020-08-28,正常交易,
sz002997,瑞鹄模具,2020-09-03,正常交易,
sz002998,优彩资源,2020-09-25,正常交易,
sz002999,天禾股份,2020-09-03,正常交易,
sz003000,劲仔食品,2020-09-14,正常交易,
sz003001,中岩大地,2020-10-13,正常交易,
sz003002,壶化股份,2020-09-22,正常交易,
sz003003,天元股份,2020-09-21,正常交易,
sz003004,*ST声迅,2020-11-26,正常交易,
sz003005,竞业达,2020-09-22,正常交易,
sz003006,百亚股份,2020-09-21,正常交易,
sz003007,直真科技,2020-09-23,正常交易,
sz003008,开普检测,2020-09-23,正常交易,
sz003009,中天火箭,2020-09-25,正常交易,
sz003010,若羽臣,2020-09-25,正常交易,
sz003011,海象新材,2020-09-30,正常交易,
sz003012,东鹏控股,2020-10-19,正常交易,
sz003013,地铁设计,2020-10-22,正常交易,
sz003015,日久光电,2020-10-21,正常交易,
sz003016,欣贺股份,2020-10-26,正常交易,
sz003017,大洋生物,2020-10-26,正常交易,
sz003018,金富科技,2020-11-06,正常交易,
sz003019,宸展光电,2020-11-17,正常交易,
sz003020,立方制药,2020-12-15,正常交易,
sz003021,兆威机电,2020-12-04,正常交易,
sz003022,联泓新科,2020-12-08,正常交易,
sz003023,彩虹集团,2020-12-11,正常交易,
sz003025,思进智能,2020-12-11,正常交易,
sz003026,中晶科技,2020-12-18,正常交易,
sz003027,同兴科技,2020-12-18,正常交易,
sz003028,振邦智能,2020-12-28,正常交易,
sz003029,吉大正元,2020-12-24,正常交易,
sz003030,祖名股份,2021-01-06,正常交易,
sz003031,中瓷电子,2021-01-04,正常交易,
sz003032,*ST传智,2021-01-12,正常交易,
sz003033,征和工业,2021-01-11,正常交易,
sz003035,南网能源,2021-01-19,正常交易,
sz003036,泰坦股份,2021-01-28,正常交易,
sz003037,三和管桩,2021-02-04,正常交易,
sz003038,鑫铂股份,2021-02-10,正常交易,
sz003039,顺控发展,2021-03-08,正常交易,
sz003040,楚天龙,2021-03-22,正常交易,
sz003041,真爱美家,2021-04-06,正常交易,
sz003042,中农联合,2021-04-06,正常交易,
sz003043,华亚智能,2021-04-06,正常交易,
sz003816,中国广核,2019-08-26,正常交易,
sz300001,特锐德,2009-10-30,正常交易,
sz300002,神州泰岳,2009-10-30,正常交易,
sz300003,乐普医疗,2009-10-30,正常交易,
sz300004,南风股份,2009-10-30,正常交易,
sz300005,探路者,2009-10-30,正常交易,
sz300006,莱美药业,2009-10-30,正常交易,
sz300007,汉威科技,2009-10-30,正常交易,
sz300008,天海防务,2009-10-30,正常交易,
sz300009,安科生物,2009-10-30,正常交易,
sz300010,豆神教育,2009-10-30,正常交易,
sz300011,鼎汉技术,2009-10-30,正常交易,
sz300012,华测检测,2009-10-30,正常交易,
sz300013,新宁物流,2009-10-30,正常交易,
sz300014,亿纬锂能,2009-10-30,正常交易,
sz300015,爱尔眼科,2009-10-30,正常交易,
sz300016,北陆药业,2009-10-30,正常交易,
sz300017,网宿科技,2009-10-30,正常交易,
sz300018,中元股份,2009-10-30,正常交易,
sz300019,硅宝科技,2009-10-30,正常交易,
sz300020,ST银江,2009-10-30,正常交易,
sz300021,大禹节水,2009-10-30,正常交易,
sz300022,吉峰科技,2009-10-30,正常交易,
sz300024,机器人,2009-10-30,正常交易,
sz300025,华星创业,2009-10-30,正常交易,
sz300026,红日药业,2009-10-30,正常交易,
sz300027,华谊兄弟,2009-10-30,正常交易,
sz300029,*ST天龙,2009-12-25,正常交易,
sz300030,阳普医疗,2009-12-25,正常交易,
sz300031,宝通科技,2009-12-25,正常交易,
sz300032,金龙机电,2009-12-25,正常交易,
sz300033,同花顺,2009-12-25,正常交易,
sz300034,钢研高纳,2009-12-25,正常交易,
sz300035,中科电气,2009-12-25,正常交易,
sz300036,超图软件,2009-12-25,正常交易,
sz300037,新宙邦,2010-01-08,正常交易,
sz300039,上海凯宝,2010-01-08,正常交易,
sz300040,九洲集团,2010-01-08,正常交易,
sz300041,回天新材,2010-01-08,正常交易,
sz300042,朗科科技,2010-01-08,正常交易,
sz300043,星辉娱乐,2010-01-20,正常交易,
sz300044,ST赛为,2010-01-20,正常交易,
sz300045,华力创通,2010-01-20,正常交易,
sz300046,台基股份,2010-01-20,正常交易,
sz300047,天源迪科,2010-01-20,正常交易,
sz300048,合康新能,2010-01-20,正常交易,
sz300049,福瑞股份,2010-01-20,正常交易,
sz300050,世纪鼎利,2010-01-20,正常交易,
sz300051,琏升科技,2010-02-11,正常交易,
sz300052,ST中青宝,2010-02-11,正常交易,
sz300053,航宇微,2010-02-11,正常交易,
sz300054,鼎龙股份,2010-02-11,正常交易,
sz300055,万邦达,2010-02-26,正常交易,
sz300056,中创环保,2010-02-26,正常交易,
sz300057,万顺新材,2010-02-26,正常交易,
sz300058,蓝色光标,2010-02-26,正常交易,
sz300059,东方财富,2010-03-19,正常交易,
sz300061,旗天科技,2010-03-19,正常交易,
sz300062,中能电气,2010-03-19,正常交易,
sz300063,天龙集团,2010-03-26,正常交易,
sz300065,海兰信,2010-03-26,正常交易,
sz300066,三川智慧,2010-03-26,正常交易,
sz300067,安诺其,2010-04-21,正常交易,
sz300068,南都电源,2010-04-21,正常交易,
sz300069,金利华电,2010-04-21,正常交易,
sz300070,碧水源,2010-04-21,正常交易,
sz300071,福石控股,2010-04-21,正常交易,
sz300072,海新能科,2010-04-27,正常交易,
sz300073,当升科技,2010-04-27,正常交易,
sz300074,华平股份,2010-04-27,正常交易,
sz300075,数字政通,2010-04-27,正常交易,
sz300076,GQY视讯,2010-04-30,正常交易,
sz300077,国民技术,2010-04-30,正常交易,
sz300078,思创医惠,2010-04-30,正常交易,
sz300079,数码视讯,2010-04-30,正常交易,
sz300080,易成新能,2010-06-25,正常交易,
sz300081,恒信东方,2010-05-20,正常交易,
sz300082,奥克股份,2010-05-20,正常交易,
sz300083,创世纪,2010-05-20,正常交易,
sz300084,海默科技,2010-05-20,正常交易,
sz300085,银之杰,2010-05-26,正常交易,
sz300086,康芝药业,2010-05-26,正常交易,
sz300087,荃银高科,2010-05-26,正常交易,
sz300088,长信科技,2010-05-26,正常交易,
sz300091,金通灵,2010-06-25,正常交易,
sz300092,科新机电,2010-07-08,正常交易,
sz300093,*ST金刚,2010-07-08,正常交易,
sz300094,国联水产,2010-07-08,正常交易,
sz300095,华伍股份,2010-07-28,正常交易,
sz300096,ST易联众,2010-07-28,正常交易,
sz300097,ST智云,2010-07-28,正常交易,
sz300098,高新兴,2010-07-28,正常交易,
sz300099,尤洛卡,2010-08-06,正常交易,
sz300100,双林股份,2010-08-06,正常交易,
sz300101,振芯科技,2010-08-06,正常交易,
sz300102,乾照光电,2010-08-12,正常交易,
sz300103,达刚控股,2010-08-12,正常交易,
sz300105,龙源技术,2010-08-20,正常交易,
sz300106,西部牧业,2010-08-20,正常交易,
sz300107,建新股份,2010-08-20,正常交易,
sz300109,新开源,2010-08-25,正常交易,
sz300110,华仁药业,2010-08-25,正常交易,
sz300111,向日葵,2010-08-27,正常交易,
sz300112,万讯自控,2010-08-27,正常交易,
sz300113,顺网科技,2010-08-27,正常交易,
sz300115,长盈精密,2010-09-02,正常交易,
sz300118,东方日升,2010-09-02,正常交易,
sz300119,瑞普生物,2010-09-17,正常交易,
sz300120,经纬辉开,2010-09-17,正常交易,
sz300121,阳谷华泰,2010-09-17,正常交易,
sz300122,智飞生物,2010-09-28,正常交易,
sz300123,亚光科技,2010-09-28,正常交易,
sz300124,汇川技术,2010-09-28,正常交易,
sz300125,*ST聆达,2010-10-13,正常交易,
sz300126,锐奇股份,2010-10-13,正常交易,
sz300127,银河磁体,2010-10-13,正常交易,
sz300128,锦富技术,2010-10-13,正常交易,
sz300129,泰胜风能,2010-10-19,正常交易,
sz300130,新国都,2010-10-19,正常交易,
sz300131,英唐智控,2010-10-19,正常交易,
sz300132,青松股份,2010-10-26,正常交易,
sz300133,华策影视,2010-10-26,正常交易,
sz300134,大富科技,2010-10-26,正常交易,
sz300135,宝利国际,2010-10-26,正常交易,
sz300136,信维通信,2010-11-05,正常交易,
sz300137,ST先河,2010-11-05,正常交易,
sz300138,晨光生物,2010-11-05,正常交易,
sz300139,晓程科技,2010-11-12,正常交易,
sz300140,节能环境,2010-11-12,正常交易,
sz300141,和顺电气,2010-11-12,正常交易,
sz300142,沃森生物,2010-11-12,正常交易,
sz300143,盈康生命,2010-12-09,正常交易,
sz300144,宋城演艺,2010-12-09,正常交易,
sz300145,南方泵业,2010-12-09,正常交易,
sz300146,汤臣倍健,2010-12-15,正常交易,
sz300147,ST香雪,2010-12-15,正常交易,
sz300148,天舟文化,2010-12-15,正常交易,
sz300149,睿智医药,2010-12-22,正常交易,
sz300150,世纪瑞尔,2010-12-22,正常交易,
sz300151,昌红科技,2010-12-22,正常交易,
sz300152,ST新动力,2010-12-29,正常交易,
sz300153,科泰电源,2010-12-29,正常交易,
sz300154,瑞凌股份,2010-12-29,正常交易,
sz300155,安居宝,2011-01-07,正常交易,
sz300157,新锦动力,2011-01-07,正常交易,
sz300158,振东制药,2011-01-07,正常交易,
sz300159,*ST新研,2011-01-07,正常交易,
sz300160,秀强股份,2011-01-13,正常交易,
sz300161,华中数控,2011-01-13,正常交易,
sz300162,雷曼光电,2011-01-13,正常交易,
sz300163,先锋新材,2011-01-13,正常交易,
sz300164,通源石油,2011-01-13,正常交易,
sz300165,ST天瑞,2011-01-25,正常交易,
sz300166,东方国信,2011-01-25,正常交易,
sz300167,ST迪威迅,2011-01-25,正常交易,
sz300168,万达信息,2011-01-25,正常交易,
sz300169,天晟新材,2011-01-25,正常交易,
sz300170,汉得信息,2011-02-01,正常交易,
sz300171,东富龙,2011-02-01,正常交易,
sz300172,中电环保,2011-02-01,正常交易,
sz300173,福能东方,2011-02-01,正常交易,
sz300174,元力股份,2011-02-01,正常交易,
sz300175,ST朗源,2011-02-15,正常交易,
sz300176,鸿特科技,2011-02-15,正常交易,
sz300177,中海达,2011-02-15,正常交易,
sz300179,四方达,2011-02-15,正常交易,
sz300180,华峰超纤,2011-02-22,正常交易,
sz300181,佐力药业,2011-02-22,正常交易,
sz300182,捷成股份,2011-02-22,正常交易,
sz300183,东软载波,2011-02-22,正常交易,
sz300184,力源信息,2011-02-22,正常交易,
sz300185,通裕重工,2011-03-08,正常交易,
sz300187,永清环保,2011-03-08,正常交易,
sz300188,国投智能,2011-03-16,正常交易,
sz300189,神农种业,2011-03-16,正常交易,
sz300190,维尔利,2011-03-16,正常交易,
sz300191,潜能恒信,2011-03-16,正常交易,
sz300192,科德教育,2011-03-22,正常交易,
sz300193,佳士科技,2011-03-22,正常交易,
sz300194,福安药业,2011-03-22,正常交易,
sz300195,长荣股份,2011-03-29,正常交易,
sz300196,长海股份,2011-03-29,正常交易,
sz300197,节能铁汉,2011-03-29,正常交易,
sz300198,ST纳川,2011-04-07,正常交易,
sz300199,翰宇药业,2011-04-07,正常交易,
sz300200,高盟新材,2011-04-07,正常交易,
sz300201,海伦哲,2011-04-07,正常交易,
sz300203,聚光科技,2011-04-15,正常交易,
sz300204,舒泰神,2011-04-15,正常交易,
sz300205,*ST天喻,2011-04-21,正常交易,
sz300206,理邦仪器,2011-04-21,正常交易,
sz300207,欣旺达,2011-04-21,正常交易,
sz300209,有棵树,2011-04-26,正常交易,
sz300210,森远股份,2011-04-26,正常交易,
sz300211,*ST亿通,2011-05-05,正常交易,
sz300212,易华录,2011-05-05,正常交易,
sz300213,佳讯飞鸿,2011-05-05,正常交易,
sz300214,日科化学,2011-05-11,正常交易,
sz300215,电科院,2011-05-11,正常交易,
sz300217,东方电热,2011-05-18,正常交易,
sz300218,安利股份,2011-05-18,正常交易,
sz300219,鸿利智汇,2011-05-18,正常交易,
sz300220,金运激光,2011-05-25,正常交易,
sz300221,银禧科技,2011-05-25,正常交易,
sz300222,科大智能,2011-05-25,正常交易,
sz300223,北京君正,2011-05-31,正常交易,
sz300224,正海磁材,2011-05-31,正常交易,
sz300225,*ST金泰,2011-05-31,正常交易,
sz300226,上海钢联,2011-06-08,正常交易,
sz300227,光韵达,2011-06-08,正常交易,
sz300228,富瑞特装,2011-06-08,正常交易,
sz300229,拓尔思,2011-06-15,正常交易,
sz300230,永利股份,2011-06-15,正常交易,
sz300231,银信科技,2011-06-15,正常交易,
sz300232,洲明科技,2011-06-22,正常交易,
sz300233,金城医药,2011-06-22,正常交易,
sz300234,开尔新材,2011-06-22,正常交易,
sz300235,方直科技,2011-06-29,正常交易,
sz300236,上海新阳,2011-06-29,正常交易,
sz300237,美晨科技,2011-06-29,正常交易,
sz300238,冠昊生物,2011-07-06,正常交易,
sz300239,东宝生物,2011-07-06,正常交易,
sz300240,飞力达,2011-07-06,正常交易,
sz300241,瑞丰光电,2011-07-12,正常交易,
sz300242,佳云科技,2011-07-12,正常交易,
sz300243,瑞丰高材,2011-07-12,正常交易,
sz300244,迪安诊断,2011-07-19,正常交易,
sz300245,天玑科技,2011-07-19,正常交易,
sz300246,宝莱特,2011-07-19,正常交易,
sz300247,融捷健康,2011-07-29,正常交易,
sz300248,新开普,2011-07-29,正常交易,
sz300249,依米康,2011-08-03,正常交易,
sz300250,初灵信息,2011-08-03,正常交易,
sz300251,光线传媒,2011-08-03,正常交易,
sz300252,金信诺,2011-08-18,正常交易,
sz300253,卫宁健康,2011-08-18,正常交易,
sz300254,仟源医药,2011-08-19,正常交易,
sz300255,常山药业,2011-08-19,正常交易,
sz300256,星星科技,2011-08-19,正常交易,
sz300257,开山股份,2011-08-19,正常交易,
sz300258,精锻科技,2011-08-26,正常交易,
sz300259,新天科技,2011-08-31,正常交易,
sz300260,新莱应材,2011-09-06,正常交易,
sz300261,雅本化学,2011-09-06,正常交易,
sz300263,隆华科技,2011-09-16,正常交易,
sz300264,佳创视讯,2011-09-16,正常交易,
sz300265,通光线缆,2011-09-16,正常交易,
sz300266,兴源环境,2011-09-27,正常交易,
sz300267,尔康制药,2011-09-27,正常交易,
sz300268,*ST佳沃,2011-09-27,正常交易,
sz300269,联建光电,2011-10-12,正常交易,
sz300270,中威电子,2011-10-12,正常交易,
sz300271,华宇软件,2011-10-26,正常交易,
sz300272,开能健康,2011-11-02,正常交易,
sz300274,阳光电源,2011-11-02,正常交易,
sz300275,梅安森,2011-11-02,正常交易,
sz300276,三丰智能,2011-11-15,正常交易,
sz300277,海联讯,2011-11-23,正常交易,
sz300278,华昌达,2011-12-16,正常交易,
sz300279,和晶科技,2011-12-29,正常交易,
