交易日期,平均收益率,收益率标准差,股票数量,累计收益率,行业名称,数据类型,成交量,成交额,涨跌幅
2025-05-20,0.006386,0.010034,9,0.006466551990469194,石油行业,历史计算,0,0,0.6386000000000001
2025-05-21,0.005255,0.012191,9,0.011755533721179212,石油行业,历史计算,0,0,0.5255
2025-05-22,-0.006124,0.01407,9,0.005559542832670683,石油行业,历史计算,0,0,-0.6124
2025-05-23,-0.011361,0.008373,9,-0.005864619133451265,石油行业,历史计算,0,0,-1.1360999999999999
2025-05-26,0.011643,0.015653,9,0.005710099105977973,石油行业,历史计算,0,0,1.1643000000000001
2025-05-27,0.003694,0.020614,9,0.009425192212075606,石油行业,历史计算,0,0,0.3694
2025-05-28,0.00253,0.014092,9,0.011979037948372184,石油行业,历史计算,0,0,0.253
2025-05-29,-0.00259,0.011228,9,0.009358012240085811,石油行业,历史计算,0,0,-0.259
2025-05-30,-0.001465,0.009542,9,0.007879302752153983,石油行业,历史计算,0,0,-0.1465
2025-06-03,0.005871,0.018558,9,0.013796562138611801,石油行业,历史计算,0,0,0.5871000000000001
2025-06-04,0.002213,0.005981,9,0.016040093930624666,石油行业,历史计算,0,0,0.22130000000000002
2025-06-05,-0.002473,0.006117,9,0.013527426778334295,石油行业,历史计算,0,0,-0.2473
2025-06-06,0.01238,0.010523,9,0.026074896321850227,石油行业,历史计算,0,0,1.238
2025-06-09,0.002809,0.006897,9,0.02895714070561839,石油行业,历史计算,0,0,0.2809
2025-06-10,-0.006509,0.011185,9,0.022259658676765604,石油行业,历史计算,0,0,-0.6509
2025-06-11,0.008082,0.009274,9,0.030521561238191053,石油行业,历史计算,0,0,0.8082
2025-06-12,0.002984,0.007558,9,0.03359663757692588,石油行业,历史计算,0,0,0.2984
2025-06-13,0.035565,0.037754,9,0.07035650199234933,石油行业,历史计算,0,0,3.5564999999999998
2025-06-16,0.015356,0.040655,9,0.08679289643694377,石油行业,历史计算,0,0,1.5356
2025-06-17,-0.000564,0.018989,9,0.08617994524335337,石油行业,历史计算,0,0,-0.056400000000000006
2025-06-18,-0.010957,0.013014,9,0.07427867158332191,石油行业,历史计算,0,0,-1.0957
2025-06-19,0.022129,0.023935,9,0.09805138430678939,石油行业,历史计算,0,0,2.2129
2025-06-20,-0.023396,0.021086,9,0.07236137411954768,石油行业,历史计算,0,0,-2.3396
2025-06-23,0.022549,0.028844,9,0.09654205074456934,石油行业,历史计算,0,0,2.2549
2025-06-24,-0.037319,0.037411,9,0.055620197952832795,石油行业,历史计算,0,0,-3.7319
2025-06-25,-0.006175,0.011819,9,0.049101743230474115,石油行业,历史计算,0,0,-0.6174999999999999
2025-06-26,0.00816,0.013337,9,0.05766241345523482,石油行业,历史计算,0,0,0.8160000000000001
2025-06-27,-0.008395,0.016934,9,0.0487833374942781,石油行业,历史计算,0,0,-0.8394999999999999
2025-06-30,0.003261,0.009151,9,0.05220341995784694,石油行业,历史计算,0,0,0.3261
2025-07-01,0.005168,0.008681,9,0.05764120723218924,石油行业,历史计算,0,0,0.5168
2025-07-02,-0.000253,0.009062,9,0.057373624006759494,石油行业,历史计算,0,0,-0.025300000000000003
2025-07-03,-0.004303,0.004998,9,0.05282374530265854,石油行业,历史计算,0,0,-0.4303
2025-07-04,-0.005813,0.008883,9,0.04670368087121424,石油行业,历史计算,0,0,-0.5812999999999999
2025-07-07,0.00186,0.011517,9,0.048650549717634606,石油行业,历史计算,0,0,0.186
2025-07-08,0.007158,0.004644,9,0.05615679035251353,石油行业,历史计算,0,0,0.7158
2025-07-09,0.003557,0.017003,10,0.05991354005579752,石油行业,历史计算,0,0,0.35569999999999996
2025-07-10,0.018708,0.018588,10,0.07974240256316123,石油行业,历史计算,0,0,1.8707999999999998
2025-07-11,-0.000167,0.019961,10,0.07956208558193323,石油行业,历史计算,0,0,-0.0167
2025-07-14,0.010103,0.01756,10,0.09046890133256746,石油行业,历史计算,0,0,1.0103
2025-07-15,-0.014843,0.01138,10,0.07428307143008817,石油行业,历史计算,0,0,-1.4843
2025-07-16,0.019762,0.03175,10,0.09551305348768957,石油行业,历史计算,0,0,1.9761999999999997
2025-07-17,0.005208,0.017355,10,0.10121848547025358,石油行业,历史计算,0,0,0.5208
2025-07-18,0.00705,0.017686,10,0.10898207579281882,石油行业,历史计算,0,0,0.705
2025-07-21,0.011003,0.016216,10,0.12118420557276721,石油行业,历史计算,0,0,1.1003
2025-07-22,0.013793,0.018207,10,0.13664869932023227,石油行业,历史计算,0,0,1.3793
2025-07-23,-0.013222,0.014025,10,0.12161993021782025,石油行业,历史计算,0,0,-1.3222
2025-07-24,0.009296,0.028176,10,0.13204650908912496,石油行业,历史计算,0,0,0.9296000000000001
2025-07-25,-0.013845,0.02025,10,0.11637332517078613,石油行业,历史计算,0,0,-1.3845
2025-07-28,-0.009388,0.01924,10,0.10589281239408277,石油行业,历史计算,0,0,-0.9388000000000001
2025-07-29,-0.00274,0.020528,10,0.10286266608812311,石油行业,历史计算,0,0,-0.27399999999999997
2025-07-30,0.011156,0.016735,10,0.11516620199100225,石油行业,历史计算,0,0,1.1156
2025-07-31,-0.015693,0.017065,10,0.09766589878315757,石油行业,历史计算,0,0,-1.5693
2025-08-01,-0.014978,0.020274,10,0.08122505895118337,石油行业,历史计算,0,0,-1.4978
2025-08-04,-0.000373,0.0068,10,0.08082176200419466,石油行业,历史计算,0,0,-0.0373
2025-08-05,0.008592,0.0106,10,0.09010818258333453,石油行业,历史计算,0,0,0.8592000000000001
2025-08-06,0.006316,0.009044,10,0.09699330586453092,石油行业,历史计算,0,0,0.6316
